id,smoking
159256,0.49198338801773617
159257,0.29490235271787607
159258,0.33651734844932285
159259,0.04076710880444617
159260,0.5514791814920068
159261,0.9486953228022408
159262,0.4721201484641668
159263,0.06031867389304055
159264,0.07023702694503865
159265,0.05521487656706619
159266,0.4484943692012024
159267,0.1755806238057885
159268,0.0081200130631356
159269,0.1313267877495948
159270,0.020687259505897254
159271,0.6426174666170643
159272,0.8509315248442292
159273,0.7975421470941428
159274,0.041122132984472065
159275,0.2533217799167022
159276,0.38811939000517715
159277,0.9222605477835317
159278,0.64443892738054
159279,0.8545820130521546
159280,0.04584665411236666
159281,0.8278627489817666
159282,0.8299360450399794
159283,0.7533560077867232
159284,0.7445125281993197
159285,0.008005917479693314
159286,0.7110158873342911
159287,0.02758017859549726
159288,0.1281465437686852
159289,0.7488610799351696
159290,0.5042202165747298
159291,0.5852900081909965
159292,0.10965275123682304
159293,0.16012628211672997
159294,0.2968527541501923
159295,0.6151970572663613
159296,0.8254202028390449
159297,0.013663751085280848
159298,0.2774176438118759
159299,0.011843972485292611
159300,0.030568165390875927
159301,0.020792954977063013
159302,0.07272249272314145
159303,0.14004139441400038
159304,0.2695318633364253
159305,0.6929219863684998
159306,0.7417733246685912
159307,0.15654571409075074
159308,0.3969572813207516
159309,0.12843979261469732
159310,0.4788792775588284
159311,0.6550117175404538
159312,0.4031688967761786
159313,0.7753842440029212
159314,0.7761468706368715
159315,0.6238798444940018
159316,0.01848730456661211
159317,0.5949059224751213
159318,0.33562736860361364
159319,0.6460075355830893
159320,0.7974952403308749
159321,0.15879402756437674
159322,0.6759833940669214
159323,0.6601030877264665
159324,0.3166164635319028
159325,0.5683689313629204
159326,0.8141507864806836
159327,0.6200368790140257
159328,0.46940109180147865
159329,0.4237958311289295
159330,0.025202859916446593
159331,0.8490337377382879
159332,0.013745340590580595
159333,0.010164658937685608
159334,0.37013815671056677
159335,0.1415484935672496
159336,0.5098202920485545
159337,0.7994415526743832
159338,0.4546805691747718
159339,0.8829824281161868
159340,0.5672952172452544
159341,0.8750164019320519
159342,0.836927042558856
159343,0.4117014613264611
159344,0.5133920060424961
159345,0.019058778428626653
159346,0.5633265828795094
159347,0.747013625011811
159348,0.8038126791509626
159349,0.011827402030967802
159350,0.03388920836791684
159351,0.7919894212698804
159352,0.639401240088819
159353,0.31062619029917077
159354,0.019018265019723663
159355,0.8828023816342178
159356,0.8967887210360904
159357,0.8645224988748021
159358,0.29269888271250016
