id,smoking
159256,0.4002173277608987
159257,0.19539390606236479
159258,0.6349384645712407
159259,0.1316595215226502
159260,0.6537723868737272
159261,0.7846026635633506
159262,0.2478135395918038
159263,0.11140671153530772
159264,0.1236694733808838
159265,0.07387966058448024
159266,0.4549179698234972
159267,0.14254716113094007
159268,0.06165915373834108
159269,0.19345094521902986
159270,0.01625907481892846
159271,0.8230847402977142
159272,0.8427455100295783
159273,0.9046307370297675
159274,0.12749473898320907
159275,0.46279788795426496
159276,0.6224118716010886
159277,0.8956369811379118
159278,0.5895486198790026
159279,0.7306554230321572
159280,0.09602105497649464
159281,0.814986857653271
159282,0.6771253314329372
159283,0.5635758291750927
159284,0.6641466045610764
159285,0.030317346823140155
159286,0.7905095441213023
159287,0.06300388272259241
159288,0.1789380610705615
159289,0.7302679546034915
159290,0.8643593918759856
159291,0.45251332944407774
159292,0.15103069641933775
159293,0.12324371048135063
159294,0.22142828279300006
159295,0.5257688147743613
159296,0.8037069475363262
159297,0.042426793204647116
159298,0.23852226712687227
159299,0.021285880943819176
159300,0.10788104195912919
159301,0.1058147698810227
159302,0.13421471301684096
159303,0.10363858080126093
159304,0.20519204270607536
159305,0.8258225914173936
159306,0.6041290280701566
159307,0.29934796253594376
159308,0.5512061846499473
159309,0.08914496094702756
159310,0.4652014264332211
159311,0.7491446072393092
159312,0.37153218701404733
159313,0.7181094504815793
159314,0.5429578485475498
159315,0.6626578318076548
159316,0.07460004396170826
159317,0.685836299254168
159318,0.39500904875794335
159319,0.5355225421598484
159320,0.8857276658040848
159321,0.11863675445612357
159322,0.5509807060204179
159323,0.7333004582592748
159324,0.2143922219741868
159325,0.49144184335272845
159326,0.6307413658596248
159327,0.7272454303289274
159328,0.2101817690986072
159329,0.5343095322084473
159330,0.06993479150873406
159331,0.8446043261460909
159332,0.07076978308635973
159333,0.015627951549759708
159334,0.30579477050097004
159335,0.16125147820414634
159336,0.32653183331939795
159337,0.4718178927819759
159338,0.456491609735113
159339,0.8091219490413054
159340,0.7422506871667862
159341,0.8748878684123417
159342,0.8834375291224168
159343,0.5235441912692538
159344,0.23218255230821383
159345,0.08670167113718551
159346,0.4344393807574908
159347,0.7578954766640447
159348,0.5400989235282112
159349,0.029705610284840648
159350,0.09883842852405335
159351,0.6753649011603539
159352,0.27339880393050586
159353,0.3904218166044158
159354,0.03622463794045741
159355,0.9060391310911173
159356,0.9238631280527708
159357,0.8476010865063971
159358,0.39044254845437193
159359,0.5486864583913011
159360,0.07862730435757875
159361,0.7820582429720442
159362,0.06425775799931
159363,0.49364713964330453
159364,0.7753244541191455
159365,0.41533425584756756
159366,0.03341059755030656
159367,0.5057745135884785
159368,0.5086506101363961
159369,0.8282861658762174
159370,0.42792313608256444
159371,0.4661538453312437
159372,0.18471751775689935
159373,0.6754366806714233
159374,0.7435151910862481
159375,0.9542484140281211
159376,0.8281819076948318
159377,0.027642035730571984
159378,0.9280530042933834
159379,0.2864798096987954
159380,0.07079910251895823
159381,0.04016369843634078
159382,0.5110706491621113
159383,0.05587983921632703
159384,0.6347694133307478
159385,0.07210416761038148
159386,0.6178890667635134
159387,0.8415902890063329
159388,0.5102393007534147
159389,0.027316103099989747
159390,0.8822216082748862
159391,0.3280057191855998
159392,0.4975238961851817
159393,0.08034746472789059
159394,0.38948455737875953
159395,0.5958740198848396
159396,0.79779908580644
159397,0.567155196780813
159398,0.8041170009936162
159399,0.880024121686126
159400,0.44768750743249486
159401,0.49384629660431784
159402,0.07145516127334675
159403,0.1479903444110644
159404,0.8532430394897883
159405,0.05515873050680357
159406,0.21546728275504679
159407,0.04076628960180906
159408,0.02890403636282592
159409,0.9309399762518269
159410,0.7021841206639453
159411,0.9995420397115623
159412,0.8083630108315242
159413,0.5971486230300702
159414,0.22231634098152434
159415,0.2882081606687221
159416,0.38545724019807937
159417,0.38497063295242906
159418,0.5955145954774441
159419,0.09892297960114033
159420,0.6461147876521789
159421,0.551124644014899
159422,0.15677982966614226
159423,0.06285434532416795
159424,0.08725618988630239
159425,0.6392923438017084
159426,0.1337857325967942
159427,0.10328901316369549
159428,0.025011682451856407
159429,0.18133265729166823
159430,0.08613346338277048
159431,0.5944414904477726
159432,0.09595619550222027
159433,0.10477821297974398
159434,0.2847137731063738
159435,0.2805647351859068
159436,0.6007301242279406
159437,0.13969689834211485
159438,0.5740074438736616
159439,0.2186376086364732
159440,0.15417470610130313
159441,0.89949635774323
159442,0.23277335374455332
159443,0.1356035960628974
159444,0.07615863494811119
159445,0.6652824838191996
159446,0.4777176721742172
159447,0.5528595824437769
159448,0.7231146281307256
159449,0.590092381200705
159450,0.024637324055508707
159451,0.6073774720082239
159452,0.5832042200156207
159453,0.12133202905278735
159454,0.3956078221505182
159455,0.5897758507781616
159456,0.030076048550704355
159457,0.8829817124728071
159458,0.5429312579088272
159459,0.5162956219286797
159460,0.14876698963380464
159461,0.48433489241407546
159462,0.13941006639923764
159463,0.05303780891553127
159464,0.7079109688670582
159465,0.3484652550666063
159466,0.11109179020791597
159467,0.7176548983327012
159468,0.9123789941218821
159469,0.6012728346425752
159470,0.8361837571560633
159471,0.7252119681393459
159472,0.6174851457247876
159473,0.07830895678909958
159474,0.3616736261289401
159475,0.1842128460587703
159476,0.1316087025007366
159477,0.14794215821593482
159478,0.8541482380226953
159479,0.12166099290149834
159480,0.27622623905888083
159481,0.27376345222278425
159482,0.7253908254793173
159483,0.05783339918645836
159484,0.09186229241352578
159485,0.146488232734144
159486,0.2422887971837407
159487,0.11514333870724802
159488,0.7653298532525511
159489,0.21524480425867556
159490,0.4189152409358567
159491,0.9768292291463955
159492,0.26419177917977305
159493,0.889279101481669
159494,0.040154426208950475
159495,0.024613800283400548
159496,0.8792485080907959
159497,0.24541666688305033
159498,0.6283735786355902
159499,0.4543200505225676
159500,0.1613205228997006
159501,0.4905924095319961
159502,0.6272053006217381
159503,0.07925068919825946
159504,0.501575590025134
159505,0.039374301949021126
159506,0.6409580499991454
159507,0.7253752956252737
159508,0.7244263501817971
159509,0.9307504123067617
159510,0.10642738168675993
159511,0.013694098942613624
159512,0.13115988045418545
159513,0.5208577988434049
159514,0.0805270998021831
159515,0.6928822349844219
159516,0.602666580301349
159517,0.07259915929058418
159518,0.027930553021020408
159519,0.3176534415888141
159520,0.25282538165719787
159521,0.9485618908695657
159522,0.6207409839475829
159523,0.036173429197388
159524,0.8524785126713649
159525,0.052602741024791046
159526,0.17867706592050392
159527,0.06134117208331947
159528,0.3884806630328218
159529,0.7861122061033383
159530,0.8284930260035838
159531,0.14855818280526806
159532,0.8685474363519108
159533,0.8026655282023081
159534,0.3260928597739389
159535,0.3602498969812093
159536,0.06780597601460855
159537,0.35653332677614774
159538,0.8484062938541989
159539,0.92160626039158
159540,0.018071876399316577
159541,0.647475579969838
159542,0.640636865568603
159543,0.03530927378509478
159544,0.6490366126728391
159545,0.9999999863475539
159546,0.5719450351879181
159547,0.48259065799757983
159548,0.600143140054834
159549,0.09400321473499285
159550,0.04084834190305115
159551,0.4502531482495701
159552,0.6394327802998906
159553,0.3423666784112687
159554,0.07341265330076886
159555,0.8880666625168032
159556,0.7332938705234927
159557,0.8037405539544689
159558,0.1466030768955524
159559,0.7046483004340746
159560,0.09279243070670806
159561,0.9354126192788124
159562,0.9767282360018579
159563,0.2994741576806436
159564,0.02221757870438444
159565,0.10701550569681255
159566,0.17458158628186604
159567,0.556880105439577
159568,0.5664173548588041
159569,0.07171406747441277
159570,0.5369349152996253
159571,0.18458437555496932
159572,0.3611224147344715
159573,0.08132212801786638
159574,0.7625694782122499
159575,0.10638362004805402
159576,0.22562690253607182
159577,0.4163883155057647
159578,0.5960312807504422
159579,0.07501018538424854
159580,0.7372858031949417
159581,0.15747338267480285
159582,0.4834761248062592
159583,0.8874818135735758
159584,0.7157905768248438
159585,0.6350625032587521
159586,0.25291036355773266
159587,0.7359870377595474
