id,smoking
159256,0.4970174169948985
159257,0.24788658332466582
159258,0.264365138266182
159259,0.025703911826137325
159260,0.552413772407253
159261,0.9151104632183632
159262,0.4904430149573819
159263,0.03164100546503277
159264,0.11945614215440009
159265,0.024245885358757754
159266,0.45785214614951963
159267,0.16860975260015695
159268,0.00422180093999655
159269,0.09847523488825422
159270,0.018928146671218848
159271,0.6370293325572467
159272,0.8823255254641609
159273,0.7380294051444785
159274,0.07473237738706358
159275,0.2788101118368868
159276,0.27539730982201105
159277,0.9268840537861915
159278,0.6204921500708847
159279,0.8314778260287392
159280,0.042777624338182475
159281,0.9275697161411441
159282,0.8039030284725557
159283,0.6580600526683725
159284,0.6741051149400025
159285,0.0028568490261689566
159286,0.6903169386261757
159287,0.01466827031213715
159288,0.16330872619642695
159289,0.7095123446030623
159290,0.5222377571974339
159291,0.5922548294540184
159292,0.05487657951837857
159293,0.13478603882536996
159294,0.16486923611120166
159295,0.6178472696724467
159296,0.7778431207205677
159297,0.006983771834426415
159298,0.2886988955508574
159299,0.005985032866038712
159300,0.011641537658550952
159301,0.016832121798895955
159302,0.07173100403437394
159303,0.16630368490077946
159304,0.23986996499813207
159305,0.6991932326934983
159306,0.7611336431375502
159307,0.1779347704103605
159308,0.4288196568586392
159309,0.10086471657139287
159310,0.559283284656945
159311,0.6343625838320915
159312,0.38074838814954587
159313,0.6208459302901648
159314,0.739357120317771
159315,0.5930673201632283
159316,0.007297380035379854
159317,0.6018524243698656
159318,0.3492235309300112
159319,0.6580295412576228
159320,0.6606064023047447
159321,0.15458891387359056
159322,0.677341683305553
159323,0.6695321665248267
159324,0.3031781062853458
159325,0.4881973024674864
159326,0.775823802361645
159327,0.6523208679965491
159328,0.543853175545255
159329,0.34419873850718136
159330,0.014628682835710932
159331,0.8826026988921374
159332,0.005203628148128683
159333,0.0037350050892510176
159334,0.3166554861543625
159335,0.11470780677744952
159336,0.524966850345415
159337,0.8251787746876095
159338,0.47580260345588393
159339,0.8788917719403568
159340,0.5323887188589396
159341,0.7921992465197286
159342,0.7671779199708403
159343,0.41165531228889357
159344,0.35404897257247187
159345,0.009758765593429652
159346,0.4920253712576246
159347,0.8016479107476783
159348,0.7952169798798217
159349,0.005107909224403148
159350,0.012524722299383216
159351,0.7584743903455937
